Year,Catch Date,Stat Week,Harvest,Gear,District,Percent Males,Sample Size,Fish Weight Pounds,Number of Fish Weighed
2019,8/21/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,105,40.19933555,301,972,301
2019,8/24/2019 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,32.66666667,150,457,150
2019,8/25/2019 0:00,35,Traditional State Managed Fisheries,Purse Seine,101,47.68211921,302,1085,302
2019,8/25/2019 0:00,35,Traditional State Managed Fisheries,Purse Seine,104,44.66666667,7.5,27.55,8
2019,8/28/2019 0:00,35,Traditional State Managed Fisheries,Purse Seine,101,36.98224852,338,1149,338
2020,7/5/2020 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,66.44067797,590,2218,590
2020,7/5/2020 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,72.66666667,300,1107,300
2020,7/5/2020 0:00,28,Traditional State Managed Fisheries,Purse Seine,112,68.55670103,582,1090,320
2020,7/12/2020 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,59,600,2220,620
2020,7/12/2020 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,56.56565657,297,1034,297
2020,7/12/2020 0:00,29,Traditional State Managed Fisheries,Purse Seine,112,57.09570957,303,1032,303
2020,7/16/2020 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,48.34437086,302,1112,302
2020,7/19/2020 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,46.35761589,302,1120,302
2020,7/19/2020 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,55.13307985,263,914,263
2020,7/19/2020 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,52.66666667,300,1101,300
2020,7/19/2020 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,50,302,1051,302
2020,7/23/2020 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,46,300,1075,300
2020,7/26/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,49.34640523,306,1120,310
2020,7/26/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,55.75364668,617,2114,617
2020,7/26/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,105,72,300,1020,300
2020,7/26/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,46.33333333,300,1120,300
2020,7/30/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,51.18644068,295,1026,295
2020,7/30/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,50.44642857,448,1530,450
2020,7/31/2020 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,52,150,490,150
2020,8/2/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,50.64516129,310,1028,310
2020,8/2/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,48.60557769,753,2557,753
2020,8/2/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,54.66666667,150,506,150
2020,8/2/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,57.5,240,834,240
2020,8/2/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,39.9339934,303,1116,303
2020,8/2/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,57,100,369,100
2020,8/5/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,43.60465116,344,1207,344
2020,8/5/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,46,150,533,150
2020,8/5/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,50.66225166,302,1113,302
2020,8/6/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,42.66666667,150,526,150
2020,8/8/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,45.66666667,300,1075,300
2020,8/8/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,103,50.98039216,153,520,153
2020,8/8/2020 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,52.7027027,148,574,148
2020,8/8/2020 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,38.22393822,259,900,259
2020,8/11/2020 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,39.68957871,451,1787,451
2020,8/13/2020 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,44.12416851,451,1642,451
2020,8/13/2020 0:00,33,Traditional State Managed Fisheries,Purse Seine,106,55.47945205,146,510,146
2020,8/13/2020 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,36,150,499,150
2020,8/16/2020 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,46.77419355,310,1043,310
2020,8/16/2020 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,43.75,464,1722,464
2020,8/16/2020 0:00,34,Traditional State Managed Fisheries,Purse Seine,105,42.66666667,150,574,150
